#,TICKER,COMPANY_NAME,MARKET_CAP,CLOSE,PREVIOUS_CLOSE,VOLUME,WK52_LOW,WK52_HIGH,ALL_TIME_HIGH,IPO_DATE,EARNINGS_DATE,SECTOR,INDUSTRY,EXCHANGE
179,ADP,"Automatic Data Processing, Inc.",88677048320,221.84,219.86,3374390,188.16,329.93,329.93,322151400.0,1777465800,Technology,Software - Application,NMS
180,NGG,National Grid plc,81131266048,81.53,82.6862,1521160,67.52,94.64,94.978165,1123680600.0,1778788800,Utilities,Utilities - Regulated Electric,NYQ
181,HCA,"HCA Healthcare, Inc.",83975241728,378.54,384.39,2351205,330.0,556.52,556.52,1299767400.0,1777033800,Healthcare,Medical Care Facilities,NYQ
182,BE,Bloom Energy Corporation,81066500096,285.0,290.01,10463707,18.12,322.83,322.83,1532525400.0,1777406400,Industrials,Electrical Equipment & Parts,NYQ
183,AMT,American Tower Corporation,87103365120,186.96,186.68,4323022,165.08,234.33,303.72,888589800.0,1777379400,Real Estate,REIT - Specialty,NYQ
184,SLB,SLB N.V.,81555390464,54.55,55.12,30316264,31.64,58.82,118.76,378657000.0,1784896200,Energy,Oil & Gas Equipment & Services,NYQ
185,UPS,"United Parcel Service, Inc.",90687168512,106.69,106.67,4123854,82.0,122.41,233.72,942244200.0,1777379400,Industrials,Integrated Freight & Logistics,NYQ
186,WM,"Waste Management, Inc.",84917207040,211.46,214.4,1707763,194.11,248.13,248.13,582989400.0,1777406400,Industrials,Waste Management,NYQ
187,CSX,CSX Corporation,84099358720,45.26,45.81,13244754,30.85,47.18,47.18,342109800.0,1776888000,Industrials,Railroads,NMS
188,BSX,Boston Scientific Corporation,71805820928,48.31,49.11,27381956,48.125,109.5,109.5,706282200.0,1785328200,Healthcare,Medical Devices,NYQ
189,ASX,"ASE Technology Holding Co., Ltd.",84137820160,38.35,40.6,8542458,9.26,41.1,41.1,970493400.0,1777465800,Technology,Semiconductors,NYQ
190,USB,U.S. Bancorp,85143642112,54.85,54.45,6890389,42.55,61.19,63.57,105283800.0,1784205000,Financial Services,Banks - Regional,NYQ
191,JCI,Johnson Controls International plc,81792090112,134.06,136.15,5186103,99.11,147.32,147.32,559834200.0,1778070600,Industrials,Building Products & Equipment,NYQ
192,MNST,Monster Beverage Corporation,86142959616,88.08,87.99,7275392,58.09,89.85,89.85,502986600.0,1778184000,Consumer Defensive,Beverages - Non-Alcoholic,NMS
193,CIEN,Ciena Corporation,82043609088,580.23,570.18,2288838,70.77,605.61,1057.0,855325800.0,1780576200,Technology,Communication Equipment,NYQ
194,ICE,"Intercontinental Exchange, Inc.",83611025408,147.85,148.3,7777915,143.17,189.35,189.35,1132151400.0,1777552200,Financial Services,Financial Data & Stock Exchanges,NYQ
195,ELV,"Elevance Health, Inc.",85386076160,393.19,392.75,1275731,273.71,408.0,567.26,1004452200.0,1776861000,Healthcare,Healthcare Plans,NYQ
196,NXPI,NXP Semiconductors N.V.,81131577344,321.35,330.28,3071402,183.0,339.95,339.95,1281101400.0,1777406400,Technology,Semiconductors,NMS
197,MELI,"MercadoLibre, Inc.",85964685312,1695.65,1695.53,473393,1495.0,2645.22,2645.22,1186752600.0,1778184000,Consumer Cyclical,Internet Retail,NMS
198,INTU,Intuit Inc.,90685718528,331.53,313.0,8899003,300.5,813.7,813.7,731946600.0,1779307200,Technology,Software - Application,NMS
199,BCS,Barclays PLC,83112304640,24.53,24.34,4921961,17.22,27.7,57.769585,526656600.0,1785241800,Financial Services,Banks - Diversified,NYQ
200,EPD,Enterprise Products Partners L.P.,79595839488,36.79,37.5,7283669,30.01,40.17,41.38,901632600.0,1777379400,Energy,Oil & Gas Midstream,NYQ
201,RKLB,Rocket Lab Corporation,83055902720,143.48,148.03,34764269,25.24,151.0,151.0,1606228200.0,1778184000,Industrials,Aerospace & Defense,NMS
202,MPWR,"Monolithic Power Systems, Inc.",76947898368,1566.21,1633.17,961258,655.5,1714.09,1714.09,1100874600.0,1777579200,Technology,Semiconductors,NMS
203,MMM,3M Company,79867600896,153.13,152.85,2234238,139.34,177.41,217.19899,-252322200.0,1776774600,Industrials,Conglomerates,NYQ
204,LYG,Lloyds Banking Group plc,79474114560,5.47,5.44,13992686,3.98,6.34,47.70508,1006957800.0,1785414600,Financial Services,Banks - Regional,NYQ
205,DDOG,"Datadog, Inc.",88046755840,247.35,225.24,8731790,98.01,249.8071,249.807,1568899800.0,1778157000,Technology,Software - Application,NMS
206,CP,Canadian Pacific Kansas City Limited,79292612608,89.32,90.6,3318862,68.42,91.46,91.58,441642600.0,1777492800,Industrials,Railroads,NYQ
207,NOC,Northrop Grumman Corporation,80061423616,563.68,559.29,1961811,472.02,774.0,774.0,378657000.0,1776774600,Industrials,Aerospace & Defense,NYQ
208,NTES,"NetEase, Inc.",78692671488,122.82,124.02,749619,106.06,159.55,159.55,962371800.0,1779366600,Communication Services,Electronic Gaming & Multimedia,NMS
209,EMR,Emerson Electric Co.,80553582592,143.82,141.79,2404934,117.16,165.15,165.15,76253400.0,1778011200,Industrials,Specialty Industrial Machinery,NYQ
210,MCO,Moody's Corporation,79172091904,453.25,450.45,2124868,402.28,546.88,546.88,783613800.0,1776861000,Financial Services,Financial Data & Stock Exchanges,NYQ
211,E,Eni S.p.A.,76572286976,52.16,52.31,366957,29.97,58.0,85.16,817569000.0,1777060800,Energy,Oil & Gas Integrated,NYQ
212,ABNB,"Airbnb, Inc.",79120138240,133.31,134.5,3723298,110.81,147.25,219.94,1607610600.0,1778184000,Consumer Cyclical,Travel Services,NMS
213,SPG,"Simon Property Group, Inc.",77861625856,204.91,206.77,975442,155.44,208.79,229.1,755879400.0,1778529600,Real Estate,REIT - Retail,NYQ
214,MDLZ,"Mondelez International, Inc.",78520852480,61.17,62.39,4858926,51.2,71.15,78.59,992439000.0,1777406400,Consumer Defensive,Confectioners,NMS
215,AMX,"América Móvil, S.A.B. de C.V.",76280856576,25.38,25.79,2019254,16.6,27.8,34.575,981988200.0,1776801600,Communication Services,Telecom Services,NYQ
216,BAM,Brookfield Asset Management Ltd.,77603815424,48.6,48.5075,2514241,42.2,64.1,64.1,1669905000.0,1778243400,Financial Services,Asset Management,NYQ
217,MRSH,"Marsh & McLennan Companies, Inc.",77072662528,159.97,159.53,2475517,157.74,235.78,248.0,99153000.0,1776342600,Financial Services,Insurance Brokers,NYQ
218,SU,Suncor Energy Inc.,73631268864,62.36,63.31,3695981,35.93,70.29,74.275,322151400.0,1778011200,Energy,Oil & Gas Integrated,NYQ
219,CVNA,Carvana Co.,80069009408,73.0,73.49,16453221,54.464,97.378,97.378,1493386200.0,1777492800,Consumer Cyclical,Auto & Truck Dealerships,NYQ
220,NET,"Cloudflare, Inc.",85475205120,241.82,228.11,4009572,158.83,260.0,260.0,1568381400.0,1778184000,Technology,Software - Infrastructure,NYQ
221,SHW,The Sherwin-Williams Company,74937761792,303.84,305.14,2567066,294.32,379.65,400.42,322151400.0,1777379400,Basic Materials,Specialty Chemicals,NYQ
222,ROST,"Ross Stores, Inc.",74951892992,231.73,227.2,9495280,124.49,237.41,237.41,492355800.0,1779393600,Consumer Cyclical,Apparel Retail,NMS
223,COHR,Coherent Corp.,70717751296,361.47,376.95,6938472,73.85,413.0,413.0,560179800.0,1778097600,Technology,Scientific & Technical Instruments,NYQ
224,APO,"Apollo Global Management, Inc.",74203570176,128.71,127.51,2813740,99.56,157.28,189.49,1301491800.0,1778070600,Financial Services,Asset Management,NYQ
225,ORLY,"O'Reilly Automotive, Inc.",71998767104,86.88,89.23,9719332,86.42,108.72,108.72,735571800.0,1777492800,Consumer Cyclical,Auto Parts,NMS
226,CI,The Cigna Group,73381289984,277.4,284.33,958249,239.51,338.89,370.83,386433000.0,1785414600,Healthcare,Healthcare Plans,NYQ
227,HLT,Hilton Worldwide Holdings Inc.,74591264768,327.66,337.55,1376830,241.45,344.75,344.75,1386858600.0,1777379400,Consumer Cyclical,Lodging,NYQ
228,KMI,"Kinder Morgan, Inc.",69147590656,31.08,31.91,20855445,25.6,34.81,44.71,1297434600.0,1776888000,Energy,Oil & Gas Midstream,NYQ
229,EOG,"EOG Resources, Inc.",71041998848,133.38,134.58,2805240,101.59,151.87,151.87,623511000.0,1778011200,Energy,Oil & Gas E&P,NYQ
230,TRP,TC Energy Corporation,69402517504,66.62,67.63,2215660,46.29,71.47,71.47,401376600.0,1777638600,Energy,Oil & Gas Midstream,NYQ
231,MPC,Marathon Petroleum Corporation,72625078272,248.77,251.33,2579086,155.93,264.14,264.14,1308922200.0,1777984200,Energy,Oil & Gas Refining & Marketing,NYQ
232,CL,Colgate-Palmolive Company,72121057280,90.13,91.66,2999013,74.55,99.33,109.3,105197400.0,1785501000,Consumer Defensive,Household & Personal Products,NYQ
233,ITW,Illinois Tool Works Inc.,71142457344,247.28,249.64,945446,238.82,303.16,303.16,100881000.0,1777552200,Industrials,Specialty Industrial Machinery,NYQ
234,GM,General Motors Company,75054612480,83.24,84.35,15439528,46.82,87.62,87.62,1290090600.0,1784637000,Consumer Cyclical,Auto Manufacturers,NYQ
235,NSC,Norfolk Southern Corporation,68492185600,304.96,307.88,1065860,241.82,326.0,326.0,391872600.0,1777033800,Industrials,Railroads,NYQ
236,RCL,Royal Caribbean Cruises Ltd.,76336340992,284.63,281.29,4231406,232.1,366.5,366.5,736003800.0,1777552200,Consumer Cyclical,Travel Services,NYQ
237,VLO,Valero Energy Corporation,72695078912,244.82,244.85,1760810,125.1,263.75,263.75,379002600.0,1777552200,Energy,Oil & Gas Refining & Marketing,NYQ
238,ECL,Ecolab Inc.,72048001024,256.0,260.25,1077492,243.15,309.27,309.27,99153000.0,1777379400,Basic Materials,Specialty Chemicals,NYQ
239,AEP,"American Electric Power Company, Inc.",68921786368,126.67,127.76,4533775,100.72,139.44,139.44,-252322200.0,1777984200,Utilities,Utilities - Regulated Electric,NMS
240,LITE,Lumentum Holdings Inc.,66515890176,854.96,860.62,6342813,72.29,1085.68,1085.68,1437658200.0,1778011200,Technology,Communication Equipment,NMS
241,CNI,Canadian National Railway Company,71912431616,118.55,118.8,1229250,90.74,119.87,137.19,849018600.0,1777465800,Industrials,Railroads,NYQ
242,B,Barrick Mining Corporation,71464361984,42.55,41.515,11137559,19.43,54.69,55.95,477153000.0,1778502600,Basic Materials,Gold,NYQ
243,VALE,Vale S.A.,69276205056,16.25,16.55,22944260,8.97,17.94,44.15,1016721000.0,1777406400,Basic Materials,Other Industrial Metals & Mining,NYQ
244,PSX,Phillips 66,70516449280,175.88,176.71,1291708,111.19,190.61,190.61,1334237400.0,1777465800,Energy,Oil & Gas Refining & Marketing,NYQ
245,DLR,"Digital Realty Trust, Inc.",67962822656,190.0,191.43,3394890,146.23,208.14,208.14,1099056600.0,1776974400,Real Estate,REIT - Specialty,NYQ
246,TDG,TransDigm Group Incorporated,70382346240,1258.32,1265.06,219941,1123.61,1623.83,1623.83,1142433000.0,1777984200,Industrials,Aerospace & Defense,NYQ
247,AON,Aon plc,67503128576,316.06,318.3,2018962,304.59,381.0,412.97,328800600.0,1777638600,Financial Services,Insurance Brokers,NYQ
248,CTAS,Cintas Corporation,68527443968,171.26,173.06,4253207,161.16,229.24,229.24,430147800.0,1774441800,Industrials,Specialty Business Services,NMS
249,CRH,CRH plc,72693497856,108.79,106.76,4862453,86.83,131.55,131.55,616339800.0,1777552200,Basic Materials,Building Materials,NYQ
250,MSI,"Motorola Solutions, Inc.",66942697472,403.28,411.54,782521,359.36,492.22,507.82,-252322200.0,1778184000,Technology,Communication Equipment,NYQ
251,WBD,"Warner Bros. Discovery, Inc.",67717763072,27.01,27.04,20223462,9.11,30.0,78.14,1120829400.0,1778097600,Communication Services,Entertainment,NMS
252,ET,Energy Transfer LP,65967022080,19.17,19.42,9113610,16.18,20.7,35.44,1138977000.0,1777984200,Energy,Oil & Gas Midstream,NYQ
253,DASH,"DoorDash, Inc.",69405630464,159.29,156.7,5244737,143.3,285.5,285.5,1607524200.0,1778097600,Consumer Cyclical,Internet Retail,NMS
254,HOOD,"Robinhood Markets, Inc.",84917633024,94.3,84.84,63619530,63.515,153.86,153.86,1627565400.0,1777406400,Financial Services,Capital Markets,NMS
255,NKE,"NIKE, Inc.",68461408256,46.23,47.37,38865976,41.35,80.17,179.1,344615400.0,1782849600,Consumer Cyclical,Footwear & Accessories,NYQ
256,REGN,"Regeneron Pharmaceuticals, Inc.",64452943872,614.78,621.52,1841545,476.49,821.11,1211.2,670602600.0,1777465800,Healthcare,Biotechnology,NMS
257,BKR,Baker Hughes Company,63373348864,63.88,64.71,14077324,36.82,70.41,100.29,544714200.0,1776974400,Energy,Oil & Gas Equipment & Services,NMS
258,FIX,"Comfort Systems USA, Inc.",64323682304,1828.21,1855.15,874826,465.05,2073.99,2073.99,867418200.0,1776974400,Industrials,Engineering & Construction,NYQ
259,TRV,"The Travelers Companies, Inc.",62068862976,291.89,294.31,2709590,249.19,313.12,313.12,185466600.0,1776342600,Financial Services,Insurance - Property & Casualty,NYQ
260,MFC,Manulife Financial Corporation,63734927360,38.19,37.9389,1767674,29.7,40.41,46.61,938179800.0,1785960000,Financial Services,Insurance - Life,NYQ
261,NWG,NatWest Group plc,63868710912,16.04,15.83,3123680,12.91,19.36,241.79984,1192714200.0,1785501000,Financial Services,Banks - Regional,NYQ
262,APD,"Air Products and Chemicals, Inc.",62043291648,278.62,283.65,980887,229.11,307.96,341.14,322151400.0,1777552200,Basic Materials,Specialty Chemicals,NYQ
263,IMO,Imperial Oil Limited,59032092672,118.72,122.69,680603,70.99,139.44,139.44,322151400.0,1785501000,Energy,Oil & Gas Integrated,ASE
264,DB,Deutsche Bank Aktiengesellschaft,61795184640,32.3,31.9469,3472987,27.13,40.43,124.301,848327400.0,1785328200,Financial Services,Banks - Regional,NYQ
265,RSG,"Republic Services, Inc.",61668192256,200.44,203.69,3218870,196.41,258.75,258.75,899299800.0,1778184000,Industrials,Waste Management,NYQ
266,NU,Nu Holdings Ltd.,63834660864,13.13,13.05,33840021,11.71,18.98,18.98,1639060200.0,1778788800,Financial Services,Banks - Regional,NYQ
267,STM,STMicroelectronics N.V.,61602316288,69.31,69.45,8954066,21.11,71.07,73.875,786897000.0,1784809800,Technology,Semiconductors,NYQ
268,SNOW,Snowflake Inc.,88574377984,255.55,239.2,17102687,118.3,280.67,429.0,1600263000.0,1779912000,Technology,Software - Application,NYQ
269,F,Ford Motor Company,69493047296,17.44,16.65,149712598,9.88,17.78,37.300335,76253400.0,1777492800,Consumer Cyclical,Auto Manufacturers,NYQ
270,TER,"Teradyne, Inc.",58595295232,374.31,382.65,3515073,77.78,422.11,422.11,99153000.0,1777406400,Technology,Semiconductor Equipment & Materials,NMS
271,TEL,TE Connectivity plc,62293483520,213.41,210.33,1902934,158.09,252.56,252.56,1181827800.0,1776861000,Technology,Electronic Components,NYQ
272,KEYS,"Keysight Technologies, Inc.",57765953536,338.33,339.13,1203828,152.846,370.175,370.175,1413811800.0,1779220800,Technology,Scientific & Technical Instruments,NYQ
273,TFC,Truist Financial Corporation,60063825920,48.21,47.8,5406625,38.67,56.2,68.95,322237800.0,1784291400,Financial Services,Banks - Regional,NYQ
274,URI,"United Rentals, Inc.",62375297024,995.67,988.42,572997,681.98,1021.47,1021.47,882455400.0,1776888000,Industrials,Rental & Leasing Services,NYQ
275,SRE,Sempra,58263392256,89.13,90.03,6321096,73.06,101.04,101.04,899127000.0,1778157000,Utilities,Utilities - Diversified,NYQ
276,AFL,Aflac Incorporated,57220079616,112.42,112.63,6479814,96.95,119.81,119.81,322151400.0,1777492800,Financial Services,Insurance - Life,NYQ
277,D,"Dominion Energy, Inc.",58874568704,66.94,66.7125,10145226,53.36,68.97,90.89,322151400.0,1777638600,Utilities,Utilities - Regulated Electric,NYQ
278,WPM,Wheaton Precious Metals Corp.,60216987648,132.6,130.07,1762817,85.59,165.76,165.76,1120656600.0,1778184000,Basic Materials,Gold,NYQ
279,GWW,"W.W. Grainger, Inc.",58272321536,1234.24,1247.41,155826,906.52,1286.56,1286.56,99153000.0,1785846600,Industrials,Industrial Distribution,NYQ
280,PCAR,PACCAR Inc,58086215680,110.37,112.22,3638135,90.05,131.88,131.88,322151400.0,1777379400,Industrials,Farm & Heavy Construction Machinery,NMS
281,LHX,"L3Harris Technologies, Inc.",58716438528,315.18,314.78,1758067,237.56,379.23,379.23,378657000.0,1777552200,Industrials,Aerospace & Defense,NYQ
282,O,Realty Income Corporation,57143140352,61.28,61.4195,14686942,55.52,67.94,82.28682,782487000.0,1778097600,Real Estate,REIT - Retail,NYQ
283,RELX,RELX PLC,57856057344,32.79,33.1,3647166,27.57,54.6,56.33,781450200.0,0,Industrials,Specialty Business Services,NYQ
284,RACE,Ferrari N.V.,59938717696,340.23,346.35,739569,312.51,519.1,519.1,1445434200.0,1785414600,Consumer Cyclical,Auto Manufacturers,NYQ
285,TRGP,Targa Resources Corp.,54749220864,255.07,262.13,2381109,144.14,280.0,280.0,1291732200.0,1778157000,Energy,Oil & Gas Midstream,NYQ
286,CRWV,"CoreWeave, Inc.",59756322816,109.53,106.86,23126036,63.8,187.0,187.0,1743168600.0,1778184000,Technology,Software - Infrastructure,NMS
287,MPLX,MPLX LP,55455199232,54.65,55.49,1771482,47.8,59.98,85.57,1351258200.0,1777984200,Energy,Oil & Gas Midstream,NYQ
288,OXY,Occidental Petroleum Corporation,56326164480,56.63,57.32,9023614,38.8,67.45,112.94586,378657000.0,1778011200,Energy,Oil & Gas E&P,NYQ
289,OKE,"ONEOK, Inc.",52884959232,83.94,87.02,8230429,64.02,96.07,118.07,339255000.0,1777406400,Energy,Oil & Gas Midstream,NYQ
290,TGT,Target Corporation,57712287744,127.07,128.65,3654645,83.44,133.1,268.98,99153000.0,1779280200,Consumer Defensive,Discount Stores,NYQ
291,MSTR,Strategy Inc,55858016256,159.09,151.64,19137065,104.17,457.22,543.0,897571800.0,1778011200,Technology,Software - Application,NMS
292,VST,Vistra Corp.,54026743808,160.23,160.28,3777181,132.66,219.82,219.82,1475674200.0,1778157000,Utilities,Utilities - Independent Power Producers,NYQ
293,ALAB,"Astera Labs, Inc.",58767212544,342.85,349.17,5885373,84.78,354.53,354.53,1710941400.0,1778011200,Technology,Semiconductors,NMS
294,ALL,The Allstate Corporation,53051879424,206.09,207.28,2793264,188.08,227.62,227.62,739114200.0,1777492800,Financial Services,Insurance - Property & Casualty,NYQ
295,FANG,"Diamondback Energy, Inc.",53865873408,191.48,194.14,4577932,134.3,214.51,214.51,1350048600.0,1777924800,Energy,Oil & Gas E&P,NMS
296,NUE,Nucor Corporation,56935235584,250.0,249.3,1366111,115.35,251.39,251.39,322151400.0,1777320000,Basic Materials,Steel,NYQ
297,SE,Sea Limited,55448223744,90.53,91.94,5714916,77.05,199.3,372.7,1508506200.0,1778589000,Consumer Cyclical,Internet Retail,NYQ
298,CARR,Carrier Global Corporation,53049171968,63.87,63.81,4866802,50.24,81.09,83.32,1584624600.0,1777552200,Industrials,Building Products & Equipment,NYQ
299,CVE,Cenovus Energy Inc.,51413057536,27.57,28.04,8347346,12.88,32.07,40.73,1258468200.0,1778070600,Energy,Oil & Gas Integrated,NYQ
300,MET,"MetLife, Inc.",53205790720,82.69,81.96,2083061,67.33,85.29,89.05,954941400.0,1778097600,Financial Services,Insurance - Life,NYQ
301,PSA,Public Storage,53311488000,303.69,309.25,1478871,256.54,313.51,421.76,343405800.0,1777320000,Real Estate,REIT - Industrial,NYQ
302,MCHP,Microchip Technology Incorporated,51307806720,94.65,96.04,11360578,48.52,105.91,105.91,732551400.0,1778184000,Technology,Semiconductors,NMS
303,CBRS,Cerebras Systems Inc.,52045459456,236.99,242.59,4337324,232.56,386.34,386.34,1778765400.0,0,Technology,Semiconductors,NMS
304,CTVA,"Corteva, Inc.",52355227648,78.28,80.6,2208670,60.535,85.63,85.63,1558704600.0,1785441600,Basic Materials,Agricultural Inputs,NYQ
305,COR,"Cencora, Inc.",52406964224,269.36,267.71,1838516,244.82,377.54,377.54,797002200.0,1778070600,Healthcare,Medical Distribution,NYQ
306,UMC,United Microelectronics Corporation,55655976960,22.18,22.68,14630533,6.56,23.69,23.69,969370200.0,1777465800,Technology,Semiconductors,NYQ
307,NBIS,Nebius Group N.V.,58673332224,231.09,226.34,21204312,34.72,233.73,233.73,1729517400.0,1778675400,Communication Services,Internet Content & Information,NMS
308,AME,"AMETEK, Inc.",51765501952,225.85,225.45,852547,174.43,243.18,243.18,459091800.0,1777552200,Industrials,Specialty Industrial Machinery,NYQ
